filename,IOU,AP,threshold
Bombus_sylvarum_81211106_2,75.47,77.79,0.28
Anthophora_plumipes_3022507_2,82.2,83.41,0.28
Anthophora_plumipes_22412797_2,66.03,64.35,0.28
Osmia_bicornis_22653557_1,76.07,75.32,0.28
Osmia_bicolor_26049504_1,68.37,67.47,0.28
Andrena_bicolor_70836009_1,82.79,85.55,0.28
Bombus_lucorum_24301194_2,70.22,73.18,0.28
Halictus_scabiosae_28435023_1,85.09,85.52,0.28
Osmia_cornuta_21025210_2,87.61,88.93,0.28
Anthophora_plumipes_5388756_2,78.63,79.2,0.28
Dasypoda_hirtipes_28868578_1,72.67,72.19,0.28
Andrena_vaga_37306991_6,78.5,79.42,0.28
Anthidium_manicatum_15027502_1,82.09,82.8,0.28
Bombus_pascuorum_70941526_2,79.44,86.05,0.28
Bombus_sylvarum_82593993_3,76.96,76.36,0.28
Halictus_scabiosae_30353670_1,71.67,70.43,0.28
Andrena_flavipes_5795371_3,79.12,84.59,0.28
Bombus_pratorum_41451607_1,11.43,11.26,0.28
Andrena_fulva_21101578_1,70.15,71.0,0.28
Bombus_sylvarum_82818807_4,56.56,59.16,0.28
Andrena_cineraria_40871954_2,74.66,78.86,0.28
Andrena_haemorrhoa_608715_5,79.07,78.69,0.28
Bombus_pascuorum_70679427_1,81.94,84.51,0.28
Anthophora_plumipes_21775963_1,79.3,79.68,0.28
Anthidium_manicatum_1945473_1,85.06,85.77,0.28
Bombus_pascuorum_72171062_1,74.17,74.61,0.28
Anthidium_manicatum_1304981_2,83.7,86.49,0.28
Bombus_hypnorum_26238749_1,73.99,79.38,0.28
Bombus_lapidarius_12834390_1,88.25,89.42,0.28
Osmia_bicornis_26008683_2,66.54,66.08,0.28
Andrena_fulva_16591072_1,74.49,74.17,0.28
Bombus_terrestris_89339556_1,82.6,83.87,0.28
Andrena_cineraria_22035971_5,80.03,81.69,0.28
Anthidium_manicatum_12884662_2,87.22,88.13,0.28
Andrena_cineraria_19902477_1,77.37,78.1,0.28
Halictus_scabiosae_27562307_1,3.51,4.7,0.28
Osmia_cornuta_1281136_1,67.49,68.93,0.28
Halictus_scabiosae_30643619_1,79.21,79.69,0.28
Bombus_cryptarum_76326107_1,0.27,0.73,0.28
Sphecodes_albilabris_90548728_1,72.94,71.91,0.28
Andrena_haemorrhoa_23621511_1,78.86,78.83,0.28
Bombus_hypnorum_13810150_1,3.69,3.57,0.28
Andrena_cineraria_39926319_1,73.4,73.27,0.28
Anthophora_plumipes_20508136_2,58.13,55.85,0.28
Osmia_bicornis_26790225_2,73.24,72.35,0.28
Bombus_cryptarum_47213984_1,18.78,18.14,0.28
Bombus_hortorum_45581548_2,76.29,75.93,0.28
Andrena_fulva_24599687_1,81.88,81.9,0.28
Andrena_fulva_24372320_1,61.1,61.7,0.28
Bombus_pratorum_26922091_1,74.8,73.96,0.28
Halictus_scabiosae_25696041_1,84.84,85.12,0.28
Xylocopa_violacea_52779990_1,84.26,84.82,0.28
Anthophora_plumipes_11795456_2,82.1,81.79,0.28
Bombus_lapidarius_21671909_1,87.61,88.29,0.28
Bombus_lapidarius_11314802_1,69.39,67.75,0.28
Andrena_haemorrhoa_22698467_1,83.28,83.7,0.28
Dasypoda_hirtipes_14252544_2,83.76,86.47,0.28
Bombus_pascuorum_70875661_2,74.25,73.89,0.28
Bombus_pratorum_20418017_1,70.35,69.66,0.28
Andrena_vaga_22777403_4,72.46,79.67,0.28
Dasypoda_hirtipes_29721943_1,80.22,81.07,0.28
Anthophora_plumipes_54213_2,75.26,74.93,0.28
Dasypoda_hirtipes_49001728_1,74.68,75.08,0.28
Bombus_sylvarum_82007257_2,88.11,89.79,0.28
Bombus_lucorum_28496644_1,71.39,74.22,0.28
Dasypoda_hirtipes_58496989_7,83.61,85.56,0.28
Andrena_haemorrhoa_23477102_1,79.73,79.88,0.28
Xylocopa_violacea_46795520_1,83.63,83.94,0.28
Osmia_bicornis_22624419_3,84.83,85.57,0.28
Andrena_vaga_5818745_1,77.93,79.27,0.28
Bombus_pascuorum_68871899_1,69.79,70.02,0.28
Osmia_bicolor_69371662_1,64.88,64.22,0.28
Bombus_hypnorum_13289013_1,81.32,81.0,0.28
Bombus_hortorum_44762812_7,0.0,2.2,0.28
Anthophora_plumipes_11218942_1,56.87,56.15,0.28
Osmia_bicornis_22324226_1,71.46,70.15,0.28
Andrena_cineraria_25017166_1,82.93,82.88,0.28
Osmia_cornuta_37551380_1,57.94,57.28,0.28
Bombus_magnus_103805267_1,78.97,78.84,0.28
Bombus_lucorum_14174051_1,81.17,82.92,0.28
Andrena_flavipes_11582465_2,69.72,73.33,0.28
Andrena_bicolor_79129088_1,80.64,82.69,0.28
Osmia_bicornis_22508346_1,84.44,84.59,0.28
Bombus_lapidarius_25473026_2,82.85,83.99,0.28
Andrena_flavipes_49010486_1,84.54,85.05,0.28
Anthidium_manicatum_7135090_1,83.1,86.91,0.28
Osmia_bicornis_25898951_1,68.0,67.5,0.28
Bombus_terrestris_73955526_3,79.4,83.3,0.28
Osmia_cornuta_16925489_1,79.54,81.67,0.28
Andrena_cineraria_22511030_1,69.22,73.86,0.28
Andrena_vaga_43421212_1,72.34,76.31,0.28
Osmia_cornuta_21257717_1,82.04,83.59,0.28
Bombus_hortorum_46868324_2,86.13,86.4,0.28
Osmia_bicornis_26740351_1,82.36,82.9,0.28
Bombus_pratorum_26982465_2,76.23,76.39,0.28
Andrena_vaga_2973508_1,85.59,87.95,0.28
Anthidium_manicatum_7119328_1,87.15,88.28,0.28
Halictus_scabiosae_28351682_1,80.59,80.58,0.28
Anthophora_plumipes_3073748_3,64.68,65.02,0.28
Bombus_lucorum_19119185_1,86.64,88.28,0.28
Bombus_pascuorum_68451976_1,80.07,80.78,0.28
Andrena_vaga_42477858_1,71.39,73.15,0.28
Osmia_bicolor_67457174_1,76.01,79.37,0.28
Osmia_bicolor_10142201_2,76.6,76.07,0.28
Anthophora_plumipes_21962130_2,80.75,86.22,0.28
Andrena_flavipes_41988017_3,75.48,76.42,0.28
Anthidium_manicatum_13181104_3,87.43,87.94,0.28
Andrena_vaga_18727660_2,75.61,75.95,0.28
Osmia_bicolor_42379160_1,66.24,66.1,0.28
Bombus_pascuorum_68871579_1,83.17,84.15,0.28
Dasypoda_hirtipes_28510639_1,66.78,68.88,0.28
Bombus_hypnorum_14006535_3,76.17,75.98,0.28
Bombus_hypnorum_24935578_1,76.25,76.22,0.28
Xylocopa_violacea_45952352_1,80.59,80.55,0.28
Bombus_cryptarum_45028082_1,81.2,80.86,0.28
Bombus_cryptarum_79105964_1,46.45,42.89,0.28
Bombus_lucorum_28170617_1,84.57,84.88,0.28
Andrena_haemorrhoa_5464071_2,82.4,84.06,0.28
Halictus_scabiosae_32545144_3,87.09,89.04,0.28
Bombus_terrestris_100994993_8,53.5,53.41,0.28
Bombus_cryptarum_49676994_1,86.3,86.46,0.28
Osmia_bicolor_75069621_1,84.2,84.24,0.28
Sphecodes_albilabris_65329867_1,75.94,77.55,0.28
Sphecodes_albilabris_69472382_1,79.95,80.23,0.28
Osmia_cornuta_2628045_1,80.55,80.45,0.28
Halictus_scabiosae_29962716_1,79.76,84.97,0.28
Bombus_sylvarum_80478346_1,76.94,78.29,0.28
Bombus_pascuorum_72382147_1,56.61,54.03,0.28
Bombus_lapidarius_25510863_1,72.9,73.61,0.28
Bombus_hortorum_46057012_1,85.11,86.02,0.28
Bombus_lapidarius_20753117_1,70.52,69.74,0.28
Xylocopa_violacea_46283020_1,60.58,59.65,0.28
Bombus_cryptarum_80254286_1,80.03,79.98,0.28
Andrena_vaga_5374664_2,75.57,74.59,0.28
Bombus_pratorum_41608694_1,74.83,73.97,0.28
Bombus_terrestris_92434009_1,58.2,57.35,0.28
Andrena_vaga_21089241_1,75.88,75.52,0.28
Andrena_flavipes_41539403_2,72.72,76.27,0.28
Bombus_pratorum_21313988_1,85.09,85.59,0.28
Bombus_hortorum_21022147_1,73.2,72.79,0.28
Andrena_fulva_21384034_1,85.12,85.46,0.28
Andrena_haemorrhoa_61765_1,66.05,65.78,0.28
Bombus_cryptarum_48743165_1,81.14,83.31,0.28
Andrena_fulva_24688152_1,70.1,73.6,0.28
Dasypoda_hirtipes_56857444_1,70.15,68.49,0.28
Andrena_bicolor_97033019_2,63.64,62.46,0.28
Anthidium_manicatum_14902663_3,61.43,66.79,0.28
Anthidium_manicatum_13096001_3,79.41,79.19,0.28
Bombus_terrestris_57534468_2,85.51,87.69,0.28
Xylocopa_violacea_45406832_1,4.85,4.75,0.28
Bombus_hortorum_17527115_1,84.59,85.87,0.28
Bombus_pascuorum_68508958_1,77.44,79.52,0.28
Xylocopa_violacea_46816983_1,81.91,82.91,0.28
Andrena_fulva_24772230_1,77.13,77.72,0.28
Bombus_sylvarum_81675348_1,80.08,82.4,0.28
Dasypoda_hirtipes_13198508_1,53.73,53.34,0.28
Dasypoda_hirtipes_58175075_4,80.78,80.84,0.28
Bombus_terrestris_96626082_7,82.33,82.04,0.28
Andrena_fulva_16957084_1,78.21,77.94,0.28
Bombus_pascuorum_72288448_2,52.29,51.22,0.28
Dasypoda_hirtipes_28661860_2,84.61,85.09,0.28
Bombus_hypnorum_13333567_1,84.31,84.62,0.28
Andrena_flavipes_39887580_1,78.84,81.78,0.28
Andrena_cineraria_23012503_1,81.82,81.82,0.28
Andrena_bicolor_21421764_3,88.8,91.45,0.28
Osmia_cornuta_20751065_2,84.29,84.51,0.28
Bombus_sylvarum_58635653_1,86.75,88.51,0.28
Bombus_lucorum_26390060_3,84.82,85.26,0.28
Andrena_bicolor_84691158_2,70.27,70.47,0.28
Osmia_cornuta_33981412_1,77.02,76.8,0.28
Osmia_cornuta_40126348_1,77.75,79.1,0.28
Bombus_hypnorum_26240005_1,83.8,83.76,0.28
Bombus_pratorum_45317175_1,72.47,72.02,0.28
Andrena_cineraria_28880021_1,73.82,72.96,0.28
Bombus_cryptarum_77535576_2,4.7,5.99,0.28
Bombus_sylvarum_81920012_1,83.1,88.38,0.28
Andrena_vaga_42454175_1,67.69,66.43,0.28
Dasypoda_hirtipes_57995775_2,88.91,91.83,0.28
Bombus_hypnorum_24746085_2,81.53,81.45,0.28
Andrena_bicolor_44969462_1,84.71,86.79,0.28
Bombus_pascuorum_68871103_1,78.44,77.85,0.28
Bombus_cryptarum_45988910_1,78.11,80.62,0.28
Dasypoda_hirtipes_49552424_2,80.39,80.52,0.28
Andrena_bicolor_44969462_9,82.96,87.58,0.28
Bombus_pratorum_22708182_1,33.43,32.8,0.28
Anthidium_manicatum_12404004_3,82.47,83.35,0.28
Osmia_cornuta_11201351_1,77.98,80.77,0.28
Anthidium_manicatum_1304981_1,87.71,89.34,0.28
Osmia_bicolor_38178957_6,80.85,85.53,0.28
Andrena_haemorrhoa_5553657_1,72.95,74.64,0.28
Bombus_hortorum_45781462_1,74.46,74.19,0.28
Anthidium_manicatum_857127_1,79.56,81.26,0.28
Andrena_fulva_24609371_1,75.37,75.28,0.28
Anthophora_plumipes_5374660_1,78.4,77.92,0.28
Bombus_hypnorum_24581894_1,83.79,85.1,0.28
Andrena_vaga_62048291_1,78.82,79.64,0.28
Osmia_bicornis_22602823_1,56.12,53.86,0.28
Bombus_lucorum_28072389_1,73.75,74.96,0.28
Bombus_hortorum_6702500_1,64.68,64.42,0.28
Sphecodes_albilabris_90357348_1,83.52,83.27,0.28
Andrena_cineraria_26065975_1,82.88,84.27,0.28
Bombus_sylvarum_60553957_1,70.76,69.8,0.28
Sphecodes_albilabris_69609449_1,72.33,77.75,0.28
Anthidium_manicatum_6804945_1,76.79,81.83,0.28
Andrena_fulva_24659618_4,81.39,81.19,0.28
Osmia_bicolor_42795747_1,64.89,66.9,0.28
Andrena_haemorrhoa_18445954_1,78.45,78.23,0.28
Andrena_haemorrhoa_22954837_1,71.46,78.68,0.28
Bombus_lucorum_24301194_1,79.18,82.03,0.28
Andrena_vaga_10231437_3,82.84,84.79,0.28
Bombus_pratorum_42398547_1,76.78,78.05,0.28
Bombus_hypnorum_14006535_2,78.41,78.46,0.28
Xylocopa_violacea_53072790_1,75.69,74.76,0.28
Bombus_lucorum_9419833_1,81.74,82.17,0.28
Dasypoda_hirtipes_29135525_2,67.38,68.56,0.28
Andrena_bicolor_39748872_6,74.64,81.5,0.28
Halictus_scabiosae_30086116_1,77.17,80.4,0.28
Sphecodes_albilabris_22291515_1,76.53,76.08,0.28
Xylocopa_violacea_45461022_1,70.59,72.69,0.28
Bombus_lapidarius_9991932_1,65.83,68.86,0.28
Bombus_hortorum_18371744_1,70.54,71.42,0.28
Andrena_cineraria_24688135_1,73.38,75.61,0.28
Bombus_terrestris_50780653_1,85.14,86.12,0.28
Bombus_sylvarum_79943600_1,81.59,84.01,0.28
Andrena_haemorrhoa_22149444_1,78.61,82.5,0.28
Osmia_bicornis_21203276_2,73.67,73.13,0.28
Sphecodes_albilabris_73646900_2,59.96,57.56,0.28
Bombus_hortorum_8403530_2,70.92,70.7,0.28
Bombus_sylvarum_78120926_1,31.29,29.78,0.28
Bombus_pascuorum_72272761_1,76.06,77.02,0.28
Andrena_flavipes_41517541_2,83.21,83.82,0.28
Andrena_flavipes_40743063_1,65.64,70.83,0.28
Andrena_flavipes_41645266_1,78.78,83.13,0.28
Bombus_lapidarius_20726667_1,77.79,77.32,0.28
Dasypoda_hirtipes_45600881_1,75.5,76.72,0.28
Bombus_pratorum_27567595_1,3.6,6.93,0.28
Anthophora_plumipes_9402304_1,49.27,49.36,0.28
Bombus_pascuorum_70675892_2,75.2,76.16,0.28
Andrena_fulva_41690279_1,79.78,83.99,0.28
Andrena_vaga_22464711_1,82.21,83.07,0.28
Bombus_pratorum_27076813_1,78.49,82.16,0.28
Xylocopa_violacea_52292694_2,84.37,85.77,0.28
Bombus_hypnorum_26355278_1,81.94,83.11,0.28
Andrena_haemorrhoa_22510325_1,78.21,78.35,0.28
Andrena_fulva_24953801_1,13.95,13.74,0.28
Andrena_cineraria_41305528_1,80.58,80.48,0.28
Bombus_sylvarum_82068850_1,77.45,78.89,0.28
Halictus_scabiosae_29927466_1,82.46,82.49,0.28
Halictus_scabiosae_30796477_2,83.85,85.1,0.28
Anthophora_plumipes_5525688_1,74.25,73.94,0.28
Bombus_cryptarum_83092852_1,76.99,77.62,0.28
Bombus_lapidarius_25256637_1,81.62,81.16,0.28
Andrena_flavipes_45074705_1,88.06,88.75,0.28
Halictus_scabiosae_33086382_1,68.71,68.82,0.28
Andrena_haemorrhoa_9257626_1,86.23,86.72,0.28
Osmia_cornuta_557630_4,57.27,57.24,0.28
Anthophora_plumipes_12191275_1,72.21,72.73,0.28
Andrena_flavipes_5795371_1,83.86,84.39,0.28
Sphecodes_albilabris_69270813_1,67.2,65.18,0.28
Osmia_bicolor_42329601_1,73.79,72.53,0.28
Bombus_pratorum_26971945_1,85.1,88.15,0.28
Osmia_bicornis_26401872_1,84.09,85.65,0.28
Bombus_pascuorum_70829784_1,76.74,80.91,0.28
Anthophora_plumipes_21870754_1,86.41,89.06,0.28
Halictus_scabiosae_36269381_1,59.06,57.23,0.28
Sphecodes_albilabris_21297069_1,74.83,77.68,0.28
Andrena_cineraria_25076335_1,61.42,65.38,0.28
Osmia_bicolor_66131327_1,66.25,64.07,0.28
Andrena_bicolor_42078638_1,70.24,71.12,0.28
Bombus_lapidarius_11415085_1,80.63,80.94,0.28
Osmia_bicolor_27561083_1,79.92,81.33,0.28
Bombus_pratorum_45359905_1,78.59,80.46,0.28
Osmia_cornuta_40122155_1,71.68,70.46,0.28
Andrena_cineraria_25233849_2,3.44,3.64,0.28
Dasypoda_hirtipes_52498715_1,77.17,76.6,0.28
Osmia_bicornis_25898050_2,85.22,87.44,0.28
Anthophora_plumipes_53267_2,65.6,65.47,0.28
Anthophora_plumipes_19552427_2,69.04,68.04,0.28
Bombus_cryptarum_78899618_1,29.68,27.96,0.28
Andrena_flavipes_22781308_1,68.64,70.3,0.28
Bombus_sylvarum_36920709_1,83.44,87.72,0.28
Anthophora_plumipes_12045004_1,82.02,82.1,0.28
Andrena_bicolor_66007245_1,75.85,77.61,0.28
Andrena_vaga_40177902_2,82.92,83.1,0.28
Dasypoda_hirtipes_50866693_1,84.03,84.02,0.28
Osmia_bicolor_38799279_2,66.42,74.46,0.28
Osmia_bicornis_26708422_1,80.41,80.01,0.28
Sphecodes_albilabris_14836047_3,80.9,81.0,0.28
Bombus_cryptarum_80153097_3,81.04,80.52,0.28
Xylocopa_violacea_45468782_1,86.46,87.16,0.28
Bombus_pratorum_21447212_1,0.75,5.37,0.28
Anthidium_manicatum_15139706_1,71.88,71.32,0.28
Bombus_hypnorum_25075981_2,77.66,80.29,0.28
Osmia_cornuta_27984092_1,86.56,89.04,0.28
Bombus_hypnorum_24610615_1,53.46,51.47,0.28
Osmia_cornuta_21385026_2,68.98,67.79,0.28
Bombus_hortorum_46868324_1,81.97,82.9,0.28
Bombus_hortorum_45249504_2,84.29,84.55,0.28
Bombus_lapidarius_21671909_2,5.89,5.52,0.28
Bombus_sylvarum_61128915_1,74.31,77.55,0.28
Andrena_flavipes_41552632_1,76.03,75.36,0.28
Osmia_bicornis_21771563_1,82.69,82.8,0.28
Halictus_scabiosae_31672518_1,87.1,87.26,0.28
Andrena_cineraria_22820892_1,68.26,74.94,0.28
Sphecodes_albilabris_65351521_1,82.13,86.31,0.28
Bombus_lapidarius_25615028_3,34.25,33.3,0.28
Halictus_scabiosae_25164647_1,75.0,74.2,0.28
Bombus_pratorum_21050548_1,90.8,94.0,0.28
Anthidium_manicatum_6982928_1,79.42,79.22,0.28
Andrena_haemorrhoa_5525722_1,77.78,77.61,0.28
Bombus_terrestris_78063362_3,82.58,90.04,0.28
Bombus_hypnorum_13258468_8,60.03,61.26,0.28
Bombus_sylvarum_79899505_2,80.31,82.34,0.28
Andrena_fulva_25496035_1,75.04,74.43,0.28
Bombus_cryptarum_79887126_1,84.75,86.02,0.28
Dasypoda_hirtipes_50524329_3,81.31,81.09,0.28
Xylocopa_violacea_46615802_2,83.22,83.2,0.28
Bombus_lapidarius_9923821_1,73.56,72.49,0.28
Osmia_bicornis_26790225_1,82.29,82.69,0.28
Bombus_hypnorum_26332474_2,75.1,74.3,0.28
Xylocopa_violacea_46132602_4,53.96,52.18,0.28
Bombus_lapidarius_25303957_1,86.55,88.76,0.28
Bombus_pascuorum_68871302_1,80.93,85.84,0.28
Andrena_vaga_41440392_1,73.63,79.26,0.28
Bombus_lapidarius_13123622_1,58.54,57.17,0.28
Andrena_fulva_41623103_1,84.9,85.2,0.28
Xylocopa_violacea_45691474_1,85.0,86.3,0.28
Dasypoda_hirtipes_8437807_1,78.95,81.13,0.28
Andrena_haemorrhoa_9859243_1,85.72,86.53,0.28
Bombus_lapidarius_25327961_3,2.64,2.76,0.28
Osmia_cornuta_20751065_3,78.06,79.79,0.28
Andrena_bicolor_103816012_1,80.81,83.81,0.28
Bombus_lapidarius_25251993_1,77.73,78.64,0.28
Xylocopa_violacea_47143231_1,23.88,20.03,0.28
Bombus_hypnorum_26437269_2,58.57,57.5,0.28
Bombus_terrestris_73477478_1,80.39,81.54,0.28
Osmia_bicornis_25886939_1,73.49,73.2,0.28
Andrena_flavipes_43743858_1,65.08,72.2,0.28
Osmia_bicornis_21844212_1,71.54,70.56,0.28
Bombus_lucorum_27740711_2,85.57,89.78,0.28
Bombus_pratorum_41798445_1,76.71,75.79,0.28
Osmia_bicornis_26168729_1,79.78,80.18,0.28
Anthidium_manicatum_6985997_1,71.51,70.52,0.28
Andrena_bicolor_82551014_1,52.17,50.99,0.28
Bombus_pascuorum_68617035_1,31.51,27.25,0.28
Bombus_pascuorum_72262099_1,67.53,68.2,0.28
Sphecodes_albilabris_63951213_1,83.69,83.52,0.28
Andrena_cineraria_23613671_1,77.97,77.45,0.28
Bombus_hortorum_44739544_1,62.44,70.68,0.28
Bombus_hortorum_44365201_1,74.15,78.55,0.28
Anthidium_manicatum_12425687_1,76.23,77.51,0.28
Anthophora_plumipes_5388756_1,65.74,67.82,0.28
Osmia_bicolor_38799279_3,82.19,84.94,0.28
Osmia_bicornis_25989629_1,84.58,87.21,0.28
Dasypoda_hirtipes_1599451_1,75.64,78.37,0.28
Sphecodes_albilabris_15806090_3,71.88,74.81,0.28
Bombus_lucorum_28436335_1,85.8,85.72,0.28
Osmia_bicolor_42231237_2,78.31,78.3,0.28
Andrena_fulva_41603441_1,77.07,78.2,0.28
Andrena_fulva_24650780_1,78.62,78.1,0.28
Osmia_cornuta_24655313_1,73.42,81.62,0.28
Bombus_sylvarum_42071083_1,81.92,82.27,0.28
Xylocopa_violacea_46857060_1,84.55,84.33,0.28
Xylocopa_violacea_50691958_1,80.04,80.79,0.28
Osmia_bicornis_21885568_1,76.16,77.29,0.28
Osmia_bicolor_68630823_2,73.02,74.05,0.28
Andrena_haemorrhoa_22857077_1,76.78,81.01,0.28
Andrena_fulva_20802109_2,88.5,89.88,0.28
Anthophora_plumipes_10780704_2,79.22,80.48,0.28
Osmia_bicolor_65463597_2,83.07,83.32,0.28
Bombus_pratorum_22809604_1,67.85,70.13,0.28
Andrena_bicolor_39748872_1,81.23,81.59,0.28
Bombus_terrestris_61292946_4,77.32,78.74,0.28
Bombus_lapidarius_25673233_1,61.0,60.92,0.28
Andrena_bicolor_73877762_1,81.04,85.15,0.28
Bombus_hypnorum_26202603_3,73.62,76.69,0.28
Osmia_cornuta_29685156_1,67.03,66.6,0.28
Bombus_lapidarius_13070064_1,87.19,87.41,0.28
Andrena_cineraria_22895296_1,79.35,80.74,0.28
Bombus_terrestris_70507921_1,73.98,75.62,0.28
Anthidium_manicatum_1650190_1,80.43,81.65,0.28
Bombus_sylvarum_78613629_1,81.62,82.94,0.28
Andrena_cineraria_22749808_3,70.99,69.4,0.28
Bombus_hortorum_45476981_1,72.85,75.94,0.28
Sphecodes_albilabris_1406116_1,74.72,74.58,0.28
Osmia_bicolor_67081438_1,75.64,76.83,0.28
Bombus_hortorum_22341849_1,80.8,82.96,0.28
Anthidium_manicatum_6846545_1,80.72,80.32,0.28
Dasypoda_hirtipes_27527223_1,80.72,80.34,0.28
Bombus_pratorum_27567706_1,26.03,25.06,0.28
Bombus_sylvarum_40297855_1,70.61,73.77,0.28
Bombus_hortorum_44093380_1,71.64,70.08,0.28
Xylocopa_violacea_52462259_10,85.44,85.94,0.28
Andrena_cineraria_25636541_1,70.54,73.65,0.28
Bombus_lucorum_18594812_2,81.68,81.58,0.28
Bombus_hortorum_6779684_1,57.85,68.5,0.28
Anthophora_plumipes_9257692_1,48.67,45.78,0.28
Xylocopa_violacea_47509851_2,84.64,85.15,0.28
Andrena_bicolor_39887534_1,67.98,71.56,0.28
Bombus_hypnorum_13018081_1,1.89,2.58,0.28
Andrena_flavipes_43862385_1,83.04,83.65,0.28
Anthidium_manicatum_13076703_3,85.9,86.07,0.28
Andrena_cineraria_25670810_4,18.36,17.47,0.28
Bombus_sylvarum_39988335_1,84.14,86.98,0.28
Andrena_vaga_21486956_1,81.53,83.46,0.28
Andrena_bicolor_77445228_1,72.23,73.33,0.28
Andrena_haemorrhoa_24427420_1,80.14,80.08,0.28
Halictus_scabiosae_21318871_1,80.64,81.37,0.28
Bombus_hortorum_8403530_1,74.48,75.98,0.28
Bombus_cryptarum_45841582_1,85.42,85.42,0.28
Bombus_lucorum_27535167_1,7.4,6.65,0.28
Anthidium_manicatum_1304981_6,85.44,86.4,0.28
Dasypoda_hirtipes_29808653_1,81.56,82.04,0.28
Halictus_scabiosae_22284437_1,77.83,81.08,0.28
Halictus_scabiosae_32545143_1,88.04,90.34,0.28
Andrena_cineraria_25107582_1,74.03,73.65,0.28
Bombus_cryptarum_75990480_2,79.76,79.67,0.28
Osmia_bicolor_73411511_1,77.69,77.13,0.28
Andrena_bicolor_72391501_1,72.12,71.2,0.28
Andrena_cineraria_33979226_3,84.48,86.44,0.28
Xylocopa_violacea_52414801_1,81.79,85.42,0.28
Andrena_fulva_21321181_1,73.44,78.08,0.28
Bombus_lucorum_18535133_1,79.43,83.5,0.28
Andrena_bicolor_2799379_6,77.35,77.07,0.28
Bombus_pratorum_27515055_1,74.09,73.66,0.28
Halictus_scabiosae_28166507_1,67.78,71.2,0.28
Bombus_terrestris_54720798_1,69.55,75.12,0.28
Halictus_scabiosae_30747897_2,85.45,85.91,0.28
Xylocopa_violacea_53157262_1,67.19,76.72,0.28
Bombus_hypnorum_14209377_1,77.39,77.68,0.28
Osmia_cornuta_24728319_2,51.19,49.54,0.28
Anthophora_plumipes_21228844_2,80.26,80.31,0.28
Bombus_hypnorum_14253455_1,15.58,14.15,0.28
Halictus_scabiosae_30527082_3,80.32,80.04,0.28
Andrena_vaga_22076791_1,77.35,77.17,0.28
Bombus_pascuorum_68871893_1,79.69,81.54,0.28
Osmia_bicolor_70870899_1,61.67,59.25,0.28
Bombus_lucorum_15132562_1,78.51,78.29,0.28
Bombus_hortorum_44876954_1,6.46,6.28,0.28
Andrena_haemorrhoa_24374930_1,74.56,78.31,0.28
Bombus_hypnorum_24826343_1,79.24,79.16,0.28
Andrena_vaga_21802604_1,69.97,70.69,0.28
Osmia_bicolor_73397766_1,72.77,72.13,0.28
Bombus_sylvarum_82251804_3,62.0,60.38,0.28
Bombus_terrestris_73490987_3,78.7,81.7,0.28
Bombus_lapidarius_25734085_1,81.06,81.01,0.28
Bombus_lapidarius_21669171_1,76.48,76.72,0.28
Bombus_lucorum_18371763_1,75.63,75.38,0.28
Dasypoda_hirtipes_50665135_1,77.53,77.05,0.28
Bombus_terrestris_60039917_2,79.76,79.88,0.28
Bombus_lucorum_9293154_1,80.35,81.19,0.28
Bombus_lapidarius_21231081_1,69.97,69.09,0.28
Anthophora_plumipes_2980663_1,53.48,55.26,0.28
Andrena_vaga_41430814_1,85.06,85.28,0.28
Xylocopa_violacea_50983447_1,83.28,84.07,0.28
Bombus_sylvarum_59023273_2,83.64,86.64,0.28
Andrena_cineraria_21775997_2,81.19,82.23,0.28
Halictus_scabiosae_25686577_1,73.06,73.18,0.28
Osmia_bicornis_21361779_1,78.01,80.26,0.28
Anthophora_plumipes_5525742_1,72.73,72.33,0.28
Bombus_pratorum_42156059_1,54.51,56.63,0.28
Bombus_hypnorum_24360763_1,82.74,83.06,0.28
Bombus_cryptarum_78692537_1,81.32,81.69,0.28
Andrena_bicolor_58631640_1,80.48,83.73,0.28
Bombus_terrestris_97056086_1,70.35,70.08,0.28
Andrena_fulva_24881697_1,77.45,79.97,0.28
Bombus_cryptarum_79092935_1,77.96,82.88,0.28
Halictus_scabiosae_28354541_1,79.19,78.7,0.28
Bombus_pratorum_21906346_1,80.94,81.2,0.28
Bombus_sylvarum_78198565_1,77.01,76.37,0.28
Osmia_bicolor_42795747_7,70.23,71.19,0.28
Andrena_bicolor_82551014_3,70.18,68.85,0.28
Bombus_sylvarum_82288830_5,76.3,76.19,0.28
Bombus_lucorum_28889751_4,67.73,66.49,0.28
Bombus_hortorum_8829930_1,81.28,82.41,0.28
Anthidium_manicatum_1304981_4,82.24,85.04,0.28
Andrena_flavipes_21691969_1,50.18,57.17,0.28
Bombus_sylvarum_79524991_1,73.97,73.02,0.28
Bombus_lapidarius_21045810_2,79.07,80.48,0.28
Andrena_bicolor_104776005_1,77.83,78.33,0.28
Bombus_pratorum_26937719_1,85.09,85.7,0.28
Andrena_bicolor_20346058_1,83.32,88.96,0.28
Bombus_cryptarum_44718611_1,64.55,63.06,0.28
Andrena_vaga_58631663_1,81.97,85.44,0.28
Xylocopa_violacea_51245994_1,54.7,53.52,0.28
Bombus_pratorum_21553429_1,69.49,68.06,0.28
Bombus_cryptarum_48407391_3,85.45,87.67,0.28
Osmia_bicolor_43917985_1,83.45,84.37,0.28
